id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
11874,Masuo,MCA,161953039718600.53,0.446835528373671464486,-1.863397456128711660028,0.200501029416577464248,0.011962165336017601194,0.005946338795776677857,-0.001429920667799600663
11875,Mathesis,MBA,3.946657382665385e+17,2.823474264160718227856,-0.330371366642099317801,-0.196617575717019321679,0.001882810461868838483,0.009533202377052258508,0.000779311855533873759
11876,Mathilde,MBA,1.063602810641325e+17,-3.206164435308281213111,-0.262315278082204783594,0.034088670027667675178,0.002011413006044258066,-0.008198901545548000630,0.000967250999691835942
11877,Matvienko,OMB,728870885196164.8,-2.884628733007778222941,-2.278950462905972251804,0.109694510897138719496,0.006316757457900973316,-0.005443432038257934799,0.000029059519101532769
11878,Mauderli,OMB,6.544083778809918e+16,-1.814431927180849779546,4.248544285358961225540,-0.057574331465494447968,-0.007023279513868518377,-0.001917983862852679121,0.000393874102761748333
11879,Mauritia,OMB,2.141109484570383e+16,0.289415790631544489475,3.174976716430891965359,-0.491536366693529847005,-0.009448392042926025483,0.000727536492913638815,0.001716633143221500159
11880,Maxhell,OMB,1.534241152744322e+16,2.401888418579840145384,-1.474106504097661529684,0.059996789093334348952,0.005836104628412787029,0.009258459572639045690,-0.001000969216581357657
11881,May,MBA,4.104718580157422e+17,2.439342459292117126779,1.495668040889591487996,-0.419017843563248559846,-0.005783819863171222805,0.008400066500620789051,0.000997001099554293158
11882,Mayall,IMB,1565265137569155.5,-1.414769271926659577332,1.491562509311147977087,-0.179985520118997155414,-0.006967246221928393921,-0.006418428270755153868,-0.006344194900427359458
11883,Mazzini,OMB,234184559778420,2.413869172992801459543,-2.023365446474106654762,0.775533813487554013477,0.006187479508271122308,0.007265446589318114330,0.000038269874275838786
11884,McAdams,IMB,101016946322869.44,0.679144565859378990247,-1.737309722173163928360,0.827189935658089736670,0.010018188360107422100,0.005516933026336456360,0.001450627405263599061
11885,McCleese,MCA,510452413698675.6,-1.440494532993504606111,0.868852560936655970991,-0.028651060722378739187,-0.005418277539830400856,-0.011525770984875427158,0.005188929650827604594
11886,McGetchin,OMB,3.1155619708895772e+16,1.849317442361450680721,-2.448891225457226372697,-0.107169557162374820547,0.007297016582249411798,0.006988090059491869517,-0.001563935127725356571
11887,Mckim,OMB,1698786163287963,3.130218060205618879621,1.275907958272169073766,-0.951171108525238340192,-0.004721959922086881208,0.007373993002585013494,0.000183806758839363452
11888,Mecisteus,TJN,4.570185235756402e+16,-0.215448316050028537694,4.754038159536206009648,0.896699805738110478082,-0.008069038652251931884,-0.000007031466142233655,-0.000334720788142409511
11889,Mecklenburg,OMB,5433929819005164,-3.567569284455449185600,-3.353208653961419649647,0.722815656511808235507,0.004668055935850942695,-0.004829484370352105094,0.000480983918491278300
11890,Medea,MBA,1.8223992583079872e+18,0.422243148561818326669,2.780546629599244035091,0.164806777144218402631,-0.010525495173286781789,0.002027956641565923247,-0.000473240130078068639
11891,Medesicaste,TJN,1.7301731437626733e+17,3.612551292782960388195,-3.099713948494673410039,-1.080257414139175420331,0.005217288238389349540,0.005710847010424821395,0.001878171577548284031
11892,Medlock,OMB,1052028084288173.9,1.813760414281861077512,2.517803805688694662734,-0.083276795962023614228,-0.008509456230862796206,0.005193523721298175071,0.000415835337790419258
11893,Medon,TJN,1.8306922843856685e+17,-1.488019831721588248641,4.343631214115622363181,0.730137830723308289826,-0.007436421389791118136,-0.003045846677011758343,0.002444726830095366073
11894,Megaira,MBA,3.305956169872502e+17,-2.511008662166653859771,1.954543521399991323761,0.364885539859502339155,-0.006277275759521517423,-0.006160355400276485739,0.001335492134994549582
11895,Meges,TJN,3.722477654519755e+17,-0.788862632044040612556,5.000511704708327620494,-0.169912225941241806781,-0.006410650634515007752,-0.000174956543301823516,0.004375385399840517331
11896,Melanie,MBA,5.20710214656825e+16,-1.388333229674092894612,2.691140840004805578900,-0.440183207067707027438,-0.008297308880793942756,-0.003753164181423567815,0.000908717349592723118
11897,Melete,MBA,1.2906679214744392e+18,1.907175084719698210378,-0.785600620453599574056,0.169375428050435650196,0.006565122816269784896,0.011272445697758010086,-0.001351173886869541348
11898,Meliboea,MBA,1.5395387172205202e+18,-3.359990238194589196041,1.364013754696774993747,-0.604453735163188676793,-0.002318561358503666223,-0.007663055216098298324,0.001485629281558821860
11899,Melitta,MBA,3.4778482160332416e+17,-3.021563602178621632532,1.635415113000236120300,0.018365854859730062348,-0.004094502231077682894,-0.007425885848079991775,0.001932670227343491519
11900,Melpomene,MBA,3.859829926193547e+18,-0.783802708749031795676,2.044041778186927338368,-0.248225586684135052229,-0.011644587572525656738,-0.001577375390738423823,0.001274159541008941391
11901,Melusina,MBA,6.946453979578154e+17,-2.130266321061741408016,2.547839125894179268528,0.736490895921213417630,-0.007484778116028232252,-0.004673998696206250157,-0.001152584826528058352
11902,Memnon,TJN,1.3175428525290122e+17,4.659210662818512815875,-1.896006415639214903734,-1.047405417986949194287,0.001707200796593166077,0.006815839921862599897,-0.003063902490975640210
11903,Menelaus,TJN,5.631828772267319e+16,0.325210320569588928752,5.187359562376506971759,-0.226351761856537159190,-0.007513525736734496391,0.000277064356425279470,-0.000659401162723079149
11904,Menestheus,TJN,2.2345987065894614e+17,1.961252306785793209087,4.347890111335703799966,-1.400994424051418718591,-0.007396234109606642133,0.002509873538130836038,-0.000698634408884020127
11905,Mentor,TJN,1.4553383211544138e+18,4.867282069246672726592,-0.360649063101151357014,0.148171081391715808717,0.001032586244915512617,0.007204464867697601971,-0.003308106805471944679
11906,Merapi,OMB,2.2983414512384648e+18,-1.251627845706359876132,3.250912329375860831959,0.966556031416647365440,-0.008167017758505834904,-0.002926325526823857562,0.001946035061902731894
11907,Meriones,TJN,4.8207413408441626e+17,-2.018044583475523623406,4.132834329406594342515,1.744805045265756415773,-0.007416388949308124617,-0.002550477649358237967,-0.001295019420366447065
11908,Merope,OMB,1.5952528121957264e+17,1.089361752828959639672,-2.521768561727887547619,1.102952858948203829215,0.009393345275012046983,0.004073726665676498035,-0.001722868947046202540
11909,Messalina,MBA,1.0324083985171571e+18,0.432433805664531989432,-2.626432948683921964061,-0.427962240947701411109,0.010943156374935503541,0.002324356295297659233,0.001376561345070050329
