id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
52,Aitne,SAT,44960050000000,3.865621987636855827,3.060042289448269059,-0.1323799205286304848,-0.004086699746552438853,0.007347884043826795331,-0.0001563846724363361857
53,Eurydome,SAT,44960050000000,3.870111831280939274,2.951009070055072403,-0.02730558720109037274,-0.00435689194627649802,0.007681926636212926471,-0.0004330504581266296049
54,Euanthe,SAT,44960050000000,4.073344026397536233,2.87449600084315593,-0.1523056115446658476,-0.005513549954706070677,0.005003001465807356204,0.0006338664006163949489
55,Euporie,SAT,14986680000000,3.951570920013411925,2.823588011235472983,-0.09946254971934881395,-0.005816454214665468109,0.006825981417699637961,-0.0007615848182334571635
56,Orthosie,SAT,14986680000000,3.851918200960666283,2.977943652830870924,-0.01768071615974875499,-0.00418344785345114642,0.007348340864233860771,0.0004789172351497639007
57,Sponde,SAT,14986680000000,3.902841351739799958,2.775390598460985014,-0.1804741522012336119,-0.005329491917704907294,0.007051871196104645897,-0.000203893655082923583
58,Kale,SAT,14986680000000,3.820355031149499148,2.964863857595184449,-0.1417604919670504837,-0.004385959540860174394,0.00749540182391761952,-2.627549739748526181e-05
59,Pasithee,SAT,14986680000000,3.965890957268489725,2.754907394180271751,-0.05364308991812869604,-0.005514390315139687873,0.006925127773604300083,0.0001603740273614453235
60,Hegemone,SAT,44960050000000,4.013037612364091622,2.753870742565475815,-0.02681555182394718129,-0.00547169869556456568,0.006825369916462814893,0.0003609396403074339814
61,Mneme,SAT,14986680000000,3.979312683139833329,3.075717080500712353,-0.1900414913133194328,-0.003421440370813133222,0.006376313800167082539,0.000129728172644050303
62,Aoede,SAT,89920110000000,4.071056189159977912,2.716331889939844757,-0.1775222867999846077,-0.005259381605456398164,0.006439769299276384626,-4.766813282715857893e-05
63,Thelxinoe,SAT,14986680000000,4.128504903860340747,2.877464540576784913,-0.1276513750199939345,-0.00540019637202162478,0.005470645972286869614,-0.0005031597460714701047
64,Arche,SAT,44960050000000,3.956634260091598687,3.050636919593214813,-0.1274384457032542439,-0.003183671026310895633,0.007160044786840227479,-0.0003173963511093170304
65,Kallichore,SAT,14986680000000,4.086221657198394475,2.825221704257157906,-0.06770211535168238481,-0.005575575722262253626,0.005431414640567408005,0.0002063969688372556681
66,Helike,SAT,89920110000000,4.003094076879730956,3.061464609163071504,-0.0973685536848882538,-0.003151168652959398554,0.006615331926430282651,0.0007293217015798123719
67,Carpo,SAT,44960050000000,4.005430822367245014,3.002124454082651273,-0.03693337940835056399,-0.005952970760699935471,0.005444216134954805129,0.0008712640069793400237
68,Eukelade,SAT,89920110000000,4.115225648688796589,3.083516776130531323,-0.07653639807856223165,-0.003780376792167857141,0.005671503560178351236,-0.0001770709976626528865
69,Cyllene,SAT,14986680000000,4.005675025313929716,2.743670779500313017,-0.1465687592910757675,-0.005380513666690810159,0.006190808557194879547,0.0006450792420035494782
70,Kore,SAT,14986680000000,3.919656465880845264,3.035303045706821301,-0.1313555898429034641,-0.003727193686693643961,0.007243893854634644684,-0.000974454107044146799
71,Herse,SAT,14986680000000,3.823534117636677276,2.977613907532965509,-0.05656851747003448921,-0.004609655797890513905,0.007504363446716592542,-8.415161243555920381e-05
72,Dia,SAT,5520000000000,4.049734326614095714,2.980721826003315478,-0.07014821930909390102,-0.00607448160501698059,0.007833058838339406957,-0.0003524947642425660041
73,Eirene,SAT,5520000000000,3.923930164477875238,3.021087878741884225,-0.08045443230483809161,-0.003173154110538644289,0.007383664765230251413,0.0003092114909716736811
74,Philophrosyne,SAT,2760000000000,3.921594374392498583,3.025434993584424248,-0.02003300771146976356,-0.003680910048315408009,0.007509469505034600464,1.061233868596287366e-05
75,Eupheme,SAT,2760000000000,3.907525636555988946,2.908847627332327601,-0.07086001078165336808,-0.004534589802986918605,0.008162834254032294221,0.0007449963621644744563
76,Valetudo,SAT,1380000000000,4.114560326651463207,2.916414074356542763,-0.0412226188158003326,-0.004324637921392864015,0.00782240595085718915,0.0005264917606268218605
77,Pandia,SAT,4140000000000,3.963071383292184446,2.857638006025445598,-0.1077466317500106185,-0.003319049980989516313,0.005647395735068640871,0.0008480941287822133835
78,Ersa,SAT,4140000000000,4.049536191341076119,2.874238844719184005,-0.1119591499250936345,-0.003477586056015178131,0.007731680803426245994,-0.0007955545638547905155
79,Mimas,SAT,3.75095e+19,6.407802184570146053,6.568963684206066134,-0.3695386860392605999,-0.01073013638833726635,-0.0003385473274068987078,0.002690793744025236304
80,Enceladus,SAT,1.080321e+20,6.406968414818664748,6.568072050323388922,-0.3689885715473517069,-0.004092500853772455295,-0.00255930890687818902,0.003463414969589452292
81,Tethys,SAT,6.174977999999999672e+20,6.407109053294910872,6.566916897543571885,-0.3684059203078176026,0.0001094012463757993922,-0.0006208819542079251248,0.001902179359592311159
82,Dione,SAT,1.095489999999999934e+21,6.407362785703904606,6.56612159813112406,-0.3680051023577297631,0.0007918107136470628818,0.001263157058701090858,0.0009843235457855418168
